"","Location","Peak_period","Gender","Hour","Month","Speed","inv speed","Density","Flow","log Flow","LOS","log_Speed","log_Density","inv_Speed","inv_Density","sq_Speed","sq_Density","New_Flow"
"516",1,2,1,1,1,85.0327824330606,0.0001383016047947,2.33104192757093,12.6309841167501,1.10143718902119,"A",4.44303685781963,0.846315346837773,0.0117601702706508,0.428992712731707,7230.57408830822,5.4337564680936,35.2027994012882
"517",3,1,1,3,1,85.0327824330606,0.0001383016047947,2.33104192757093,12.6309841167501,1.10143718902119,"A",4.44303685781963,0.846315346837773,0.0117601702706508,0.428992712731707,7230.57408830822,5.4337564680936,35.2027994012882
"518",2,1,1,1,1,83.6885787842896,0.000142780077943726,2.91282923491811,12.6507874260971,1.10211755825222,"A",4.42710251399462,1.06912485453502,0.0119490618018205,0.343308831157112,7003.77821893425,8.48457415179362,35.7244111197692
"519",4,1,2,1,3,57.419178316144,0.000303309528081378,4.5851500316022,12.6591328358273,1.10240395706256,"A",4.05037836452686,1.52282282744181,0.0174157838778901,0.218095371603482,3296.96203850114,21.0236008123017,35.8554506781874
"520",2,1,1,1,3,88.4960360963839,0.000127688670019662,4.54225697762143,12.6593320773809,1.10241079235116,"A",4.48295776113942,1.51342402015894,0.0112999411511592,0.2201548712296,7831.54840477248,20.6320984507506,41.1301919592127
"521",4,1,1,1,3,87.1455166033371,0.000131676993640981,2.31160305992175,12.726934935149,1.10472382383984,"A",4.46757932604532,0.837941249185195,0.0114750596356176,0.432600223341914,7594.3410640625,5.3435087066396,35.1559541217021
"522",2,1,2,2,3,58.2030512431163,0.000295194658344202,3.39757547387638,12.7458274349028,1.10536803429316,"A",4.06393778022082,1.22306208132957,0.0171812298263018,0.294327530819816,3387.59517400882,11.5435191006863,31.571762479274
"523",4,1,2,2,3,76.9185258621341,0.000169019999136602,2.98106123519221,12.7519685717093,1.10557723369836,"A",4.3427467559781,1.09227935631394,0.0130007691748066,0.33545100925628,5916.45962080379,8.88672608796571,35.6694567287833
"524",2,1,1,3,1,95.6151898421291,0.000109382089839726,1.01526834335247,12.7567508398065,1.10574007312879,"A",4.56033169699777,0.0151529552392907,0.0104585892853542,0.984961273093522,9142.26452854639,1.03076980901367,35.8060375632552
"525",1,2,1,2,2,65.5889993645603,0.000232454516844541,3.88936541964822,12.8134277515991,1.10766532447305,"A",4.18340798927465,1.35824601312718,0.0152464591576058,0.257111351622612,4301.91683764429,15.1271633675554,36.2468130877273
"526",3,1,1,2,3,65.5889993645603,0.000232454516844541,3.88936541964822,12.8134277515991,1.10766532447305,"A",4.18340798927465,1.35824601312718,0.0152464591576058,0.257111351622612,4301.91683764429,15.1271633675554,36.2468130877273
"527",3,2,1,1,3,83.2374851868519,0.000144331823568566,3.61010399036293,12.853927078093,1.10903583177543,"A",4.42169778947429,1.28373657812462,0.0120138180262798,0.277000330923838,6928.47894023139,13.0328508212343,37.314034614242
"528",2,1,1,1,3,66.0080054808382,0.000229512730441227,3.7875918188193,12.8578896016536,1.10916969257196,"A",4.18977602983498,1.3317304131342,0.0151496775688866,0.264020002110927,4357.05678755836,14.3458517859869,35.9998821860109
"529",4,1,1,3,2,86.6176523380398,0.00013328681274262,2.58113163669495,12.9402022315864,1.11194106361056,"A",4.46150363241803,0.948227921642398,0.0115449908073857,0.387426966445022,7502.61769655353,6.66224052594755,35.3052697177514
"530",3,2,1,3,1,95.6984796114464,0.00010919177449696,2.19571400169841,12.9609522815806,1.11263691167671,"A",4.56120241130498,0.786507279145077,0.010449486805435,0.455432719938247,9158.19899994242,4.82115997725445,34.8587878328566
"531",4,1,1,3,2,88.0864269664296,0.000128878956699974,2.45064195979268,12.9756015172592,1.11312749982078,"A",4.47831845712788,0.896350014639412,0.0113524868068619,0.408056344585154,7759.21861571214,6.00564601509651,35.1835620198802
"532",4,1,1,2,2,72.5818482476307,0.000189820867554846,3.30591502364495,12.9872126535382,1.11351595175959,"A",4.28471486643219,1.19571329539182,0.0137775494030995,0.302488113834652,5268.12469504209,10.9290741435614,35.9135012567881
"533",4,2,1,2,1,77.9587591879343,0.000164539496379404,2.96905685304288,13.0002467420268,1.11395159520559,"A",4.35617995850365,1.0882443444844,0.0128272949751459,0.336807292516186,6077.56813412233,8.81529859660089,35.706639711272
"534",1,2,1,3,2,81.2500636621022,0.000151479052562891,3.21104020192568,13.0281227373534,1.11488184138072,"A",4.39753160474311,1.16659493509306,0.0123076826642098,0.311425562159045,6601.57284509566,10.3107791783829,36.2602993301233
"535",3,1,1,3,2,81.2500636621022,0.000151479052562891,3.21104020192568,13.0281227373534,1.11488184138072,"A",4.39753160474311,1.16659493509306,0.0123076826642098,0.311425562159045,6601.57284509566,10.3107791783829,36.2602993301233
"536",4,1,1,3,1,75.342087503437,0.000176167058113101,2.87302369259151,13.0388403685297,1.11523896839413,"A",4.32203890965064,1.05536502660134,0.0132727939075803,0.348065351002374,5676.43014937556,8.25426513819215,35.3909881016942
"537",1,2,1,3,2,79.731199665399,0.000157305317128436,3.0325230817361,13.0487729934704,1.11556967587213,"A",4.37866097300097,1.10939497326171,0.0125421416483963,0.32975841338939,6357.06420008372,9.19619624126221,35.8802975788911
"538",3,1,1,1,3,79.731199665399,0.000157305317128436,3.0325230817361,13.0487729934704,1.11556967587213,"A",4.37866097300097,1.10939497326171,0.0125421416483963,0.32975841338939,6357.06420008372,9.19619624126221,35.8802975788911
"539",1,2,1,3,1,73.6214375330779,0.000184497894161588,3.84143501652575,13.0556206450162,1.11579752237105,"A",4.29893625415358,1.3458459990106,0.0135830001900018,0.260319384734618,5420.11606443689,14.7566229861902,37.6442936915927
"540",3,1,1,1,2,73.6214375330779,0.000184497894161588,3.84143501652575,13.0556206450162,1.11579752237105,"A",4.29893625415358,1.3458459990106,0.0135830001900018,0.260319384734618,5420.11606443689,14.7566229861902,37.6442936915927
"541",2,1,1,1,2,81.4890862704121,0.000150591723495937,3.20923181215341,13.0721356012332,1.11634654428028,"A",4.40046910048748,1.16603159764688,0.0122715819475704,0.311601049264495,6640.47118118667,10.2991688241375,36.2592831188722
"542",2,1,1,1,3,79.9872410948413,0.000156299851398883,3.00543654184719,13.0927426719937,1.11703063223028,"A",4.3818671356401,1.10042282926559,0.0125019938969303,0.33273036581414,6397.95873796427,9.0326488070704,35.8403532270828
"543",2,1,1,3,2,73.9467410541081,0.00018287819328593,3.81007763889788,13.0995760032196,1.1172572389808,"A",4.30334511859962,1.33764956659447,0.0135232464033578,0.262461843241931,5468.12051252332,14.5166916144296,37.5671378477533
"544",4,1,2,2,1,69.4269710839641,0.000207464389747246,3.9460771333213,13.1007096317146,1.11729482090697,"A",4.24027542434855,1.37272195462714,0.0144036241879343,0.25341623242887,4820.10431389359,15.5715247421212,37.4000156391163
"545",4,1,1,1,1,62.657393843653,0.000254715483865144,4.31329367306958,13.1166828587484,1.11782401809695,"A",4.13768169263311,1.46170180555625,0.015959808390615,0.231841389851006,3925.94900327864,18.6045023101421,37.0469083179797
"546",2,1,1,1,3,66.6593209609428,0.000225049591709923,4.56073819471888,13.1324337570845,1.11834521880275,"A",4.19959488622319,1.51748449523114,0.0150016529659209,0.21926275030607,4443.46507097399,20.8003328807676,39.6043371160452
"547",1,2,1,3,2,71.9623751272434,0.000193103000608885,3.7992566807059,13.1408011214166,1.11862184254529,"A",4.27614341475281,1.33480543725759,0.0138961505680129,0.263209381213538,5178.5834339541,14.4343513258884,37.2832270434057
"548",3,1,1,1,2,71.9623751272434,0.000193103000608885,3.7992566807059,13.1408011214166,1.11862184254529,"A",4.27614341475281,1.33480543725759,0.0138961505680129,0.263209381213538,5178.5834339541,14.4343513258884,37.2832270434057
"549",4,1,1,1,1,76.3255421058092,0.000171656480883562,3.31820137059388,13.1434442630173,1.11870918778189,"A",4.33500764119394,1.19942288028046,0.0131017739594134,0.301368087199911,5825.58837774565,11.0104603358111,36.3115817707887
"550",1,2,2,3,1,50.3288342894668,0.000394790103299924,4.66084307713738,13.143672906825,1.1187167427179,"A",3.91857815917426,1.53919634961454,0.0198693256881034,0.214553458129765,2532.99156093661,21.7234581896994,30.6279852354573
"551",2,1,2,1,1,50.3288342894668,0.000394790103299924,4.66084307713738,13.143672906825,1.1187167427179,"A",3.91857815917426,1.53919634961454,0.0198693256881034,0.214553458129765,2532.99156093661,21.7234581896994,30.6279852354573
"552",3,1,2,3,2,50.3288342894668,0.000394790103299924,4.66084307713738,13.143672906825,1.1187167427179,"A",3.91857815917426,1.53919634961454,0.0198693256881034,0.214553458129765,2532.99156093661,21.7234581896994,30.6279852354573
"553",1,2,1,2,3,115.010861572049,7.56000854331161e-05,0.215553679449402,13.1609503188128,1.11928724971224,"A",4.74502657235588,-1.53454530788411,0.0086948309605832,4.63921563554073,13227.498279545,0.0464633887241756,35.198318177358
"554",3,1,1,1,3,115.010861572049,7.56000854331161e-05,0.215553679449402,13.1609503188128,1.11928724971224,"A",4.74502657235588,-1.53454530788411,0.0086948309605832,4.63921563554073,13227.498279545,0.0464633887241756,35.198318177358
"555",2,1,1,1,2,72.3056091094883,0.000191274036061973,3.7500405069628,13.1845783438516,1.12006624517483,"A",4.28090170719956,1.32176664178073,0.0138301856842912,0.266663786202649,5228.10110869412,14.0628038038618,37.1601533083487
"556",1,2,2,2,1,69.1710211746609,0.000209002569560734,4.37243258831585,13.1909982777636,1.12027766363724,"A",4.23658200576304,1.475319510597,0.0144569211646441,0.228705641493989,4784.63017034539,19.1181667393664,39.2218481336829
"557",2,1,2,1,1,69.1710211746609,0.000209002569560734,4.37243258831585,13.1909982777636,1.12027766363724,"A",4.23658200576304,1.475319510597,0.0144569211646441,0.228705641493989,4784.63017034539,19.1181667393664,39.2218481336829
"558",3,1,2,1,2,69.1710211746609,0.000209002569560734,4.37243258831585,13.1909982777636,1.12027766363724,"A",4.23658200576304,1.475319510597,0.0144569211646441,0.228705641493989,4784.63017034539,19.1181667393664,39.2218481336829
"559",2,1,1,1,3,114.865364981481,7.57917275540579e-05,0.127199666068058,13.2046854037427,1.12072805877686,"A",4.74376070322118,-2.06199725333068,0.00870584444807383,7.86165585894661,13194.0520723288,0.0161797550478255,34.1278172058672
"560",4,1,1,2,2,90.3895911497981,0.00012239485326716,2.36146513147685,13.2253709471166,1.12140786203248,"A",4.50412911862051,0.859282244831877,0.0110632207456581,0.4234659181161,8170.27818822766,5.57651756718098,35.0738553692383
"561",4,1,2,2,2,72.9410432400668,0.00018795594156304,3.48373219624972,13.2263902018838,1.12144133101164,"A",4.28965148799373,1.24810418928779,0.0137097024607772,0.287048470911889,5320.39578894929,12.1363900151869,36.4177659848614
"562",2,1,1,1,2,82.7414103309735,0.000146067690163198,3.16229694714879,13.2334671701942,1.12167364430916,"A",4.41572020622246,1.15129864555715,0.0120858466878907,0.31622583733056,6846.14098355853,10.0001219819466,36.1679274890804
"563",2,1,1,1,3,79.6093182721832,0.000157787352854653,3.71678699785258,13.2550158770294,1.12238025227297,"A",4.37713114971981,1.31285958481776,0.0125613435927314,0.269049585186819,6337.64355576176,13.814505587406,37.6122232665612
"564",2,1,1,1,2,89.3188807818584,0.00012534685882302,2.49455655671872,13.2781075208206,1.1231361810687,"A",4.49221289646195,0.914110980629072,0.0111958411395938,0.400872851451953,7977.86246412383,6.22281241466836,35.1713566962205
"565",4,1,1,3,1,83.6653444239713,0.000142859390696966,2.95922635092957,13.2870042147787,1.12342707276726,"A",4.42682484664124,1.08492786624422,0.0119523801268603,0.337926160898734,6999.88985758175,8.75702059603594,35.7960887862256
"566",2,1,1,3,3,77.9153009044787,0.000164723095702309,3.24041841134392,13.2993455913882,1.12383027156549,"A",4.35562235084839,1.17570246077015,0.0128344495675626,0.30860212264541,6070.79411503546,10.5003114805767,36.2250216074589
"567",4,1,1,1,1,86.0370543387982,0.000135091783099428,2.2730027675238,13.3072516993502,1.12408837139876,"A",4.45477806786272,0.821101762434029,0.0116228990832506,0.439946670671851,7402.37471929731,5.16654158117085,35.1727296198355
"568",4,1,1,1,1,107.944477034568,8.58221018954534e-05,0.480249110803638,13.3210215181552,1.12453752984084,"A",4.68161699339694,-0.733450328863268,0.00926402190711213,2.08225268408435,11652.0101222664,0.230639208427685,35.8743363975377
"569",1,1,1,1,2,63.8596166843502,0.000245215199006618,4.38282183564014,13.3349641089933,1.12499185112547,"A",4.15668718483126,1.47769277165774,0.0156593486137393,0.228163506868616,4078.05064307214,19.209127242964,37.8288706722505
"570",4,1,1,1,1,72.0883474233526,0.000192428706494066,3.45654558172173,13.3557919036425,1.12566964370041,"A",4.27789241435504,1.24026970356395,0.0138718674479706,0.289306180508082,5196.72983422999,11.94770735852,36.230607136374
"571",2,1,1,1,1,89.0793234940481,0.000126021945443456,2.19392196826532,13.360197650163,1.12581288312008,"A",4.48952724799625,0.78569079525215,0.0112259496455069,0.455804725265901,7935.12587415727,4.81329360283718,35.0868160395906
"572",4,1,1,1,2,68.430778984496,0.000213548749356374,3.49990327954692,13.3681049279859,1.12606984573232,"A",4.225822708569,1.25273533369836,0.0146133072696215,0.285722181479671,4682.77151242494,12.2493229661833,35.6992110431565
"573",4,2,2,3,3,81.6745739638481,0.000149908495131052,2.91008693975321,13.3699708225297,1.12613045949623,"A",4.40274274123659,1.06818295694097,0.0122437124733902,0.343632345253852,6670.73603217609,8.4686059969222,35.7175750842732
"574",4,1,1,1,3,65.4224354160591,0.000233639670841484,4.06119535119177,13.3936676932185,1.12689951956717,"A",4.18086524881045,1.40147735175595,0.0152852762762563,0.24623292245879,4280.09505576842,16.4933076805416,36.8754973605881
"575",4,2,1,3,1,61.3947781161361,0.000265299927754766,4.13719408177741,13.4172989656678,1.12766509687838,"A",4.11732478456793,1.42001780003064,0.0162880301987308,0.241709714418421,3769.31877992958,17.116374870294,35.7237825119219
"576",1,2,1,3,2,78.9959699819573,0.000160247081169798,2.80959019025138,13.4581980105455,1.12898691379085,"A",4.3693968382792,1.03303863294181,0.0126588736137856,0.355923793964602,6240.3632733903,7.89379703715679,35.5203998753488
"577",3,1,1,2,2,78.9959699819573,0.000160247081169798,2.80959019025138,13.4581980105455,1.12898691379085,"A",4.3693968382792,1.03303863294181,0.0126588736137856,0.355923793964602,6240.3632733903,7.89379703715679,35.5203998753488
"578",1,2,1,1,3,88.6453726696663,0.000127258810549518,2.19446159690296,13.4596036239181,1.12903227040208,"A",4.48464383341017,0.785936730290574,0.0112809046866604,0.455692640696606,7858.00209574402,4.81566170028189,35.0999823931792
"579",3,1,1,3,1,88.6453726696663,0.000127258810549518,2.19446159690296,13.4596036239181,1.12903227040208,"A",4.48464383341017,0.785936730290574,0.0112809046866604,0.455692640696606,7858.00209574402,4.81566170028189,35.0999823931792
"580",4,1,1,1,1,88.9830109694871,0.000126294897779204,2.60960389261402,13.4664428214668,1.12925289141497,"A",4.48844546352742,0.959198444535102,0.0112381002744772,0.383199918895855,7917.97624119586,6.81003247634625,35.2648526419051
"581",2,1,1,1,2,86.3018145370643,0.000134264174459776,2.04640992655782,13.4765496884408,1.12957871689708,"A",4.45785062379029,0.716087002572379,0.0115872418831997,0.488660647616217,7448.00319238984,4.18779358751438,35.1774662737769
"582",2,1,1,1,2,79.2560446270024,0.000159197121541109,2.7615808166321,13.5013114689219,1.13037595635074,"A",4.37268368274469,1.01580327541417,0.0126173341693524,0.362111437759607,6281.5206099174,7.62632860679042,35.4710420272803
"583",4,1,1,2,1,94.1981927669053,0.00011269764958164,1.95667140621479,13.5103686092712,1.13066719822918,"A",4.54540099633358,0.671244767425243,0.0106159149196685,0.511072015885649,8873.29952055105,3.82856299189856,34.9569281275402
"584",1,2,1,2,1,58.1393539333602,0.0002958418415216,4.76856183469859,13.5111006480277,1.13069072917708,"A",4.06284278281168,1.56204475727971,0.0172000535325213,0.209706832933038,3380.18447578853,22.739181971344,37.3161780109048
"585",3,1,1,2,3,58.1393539333602,0.0002958418415216,4.76856183469859,13.5111006480277,1.13069072917708,"A",4.06284278281168,1.56204475727971,0.0172000535325213,0.209706832933038,3380.18447578853,22.739181971344,37.3161780109048
"586",3,2,1,3,2,42.7762043820072,0.000546506721531239,7.39993795253809,13.5130617741739,1.13075376212158,"A",3.75598197559479,2.00147161538282,0.023377483216361,0.135136268224656,1829.80366133125,54.7590817014136,45.450938161542
"587",2,1,1,1,3,75.3245662533061,0.000176249024096801,3.86620119636675,13.5211090156002,1.1310123143573,"A",4.32180632666333,1.35227242194795,0.0132758812926601,0.258651826226671,5673.7902812487,14.9475116907877,37.9011331372875
"588",2,1,1,2,1,99.2298714933142,0.000101558234430748,1.81290185212249,13.5427895559691,1.1317081299314,"A",4.59743909288666,0.594928794688183,0.010077610551651,0.551601841450617,9846.56739657965,3.28661312542915,34.8765975026731
"589",2,1,1,3,3,58.6355545699794,0.000290855932198065,4.65478684482331,13.554103472461,1.13207079673468,"A",4.07134124587085,1.53789611909485,0.0170544988844019,0.214832608524732,3438.12825972903,21.6670405707401,36.9405427801886
"590",2,1,1,3,3,55.880608730558,0.000320241597219386,4.03301008228604,13.569232667858,1.1325552892561,"A",4.02321742786124,1.39451301583505,0.0178952953934655,0.247953756523507,3122.64243209772,16.2651703238209,32.2418043592242
"591",4,1,1,2,3,70.5784594909777,0.000200750044560085,3.65219886780267,13.5980107201351,1.13347537921886,"A",4.25672499158469,1.29532941574155,0.0141686288877959,0.273807652922702,4981.31894411958,13.3385565699791,36.5740418758549
"592",4,1,1,1,3,89.921277268694,0.000123673048394254,1.89137473125251,13.608488194943,1.13380988089307,"A",4.4989345905451,0.637303935698522,0.0111208384753243,0.528715956429099,8085.83610563334,3.5772983740205,35.1363010466771
"593",4,1,2,1,2,67.5650068443952,0.000219056603607666,3.58335091055716,13.6118784964655,1.13391806380387,"A",4.21309019879094,1.2762983711653,0.0148005609220619,0.279068398535525,4565.03014988317,12.8404037481908,35.7432253929367
"594",4,1,1,3,2,76.2669544593593,0.000171920312371707,2.99133996759795,13.6356865418299,1.13467700907795,"A",4.334239744336,1.09572143671182,0.0131118386342918,0.334298344832734,5816.64834250599,8.94811480174891,35.6436086186483
"595",1,2,1,2,3,98.9104838848333,0.000102215168051993,1.74805205438259,13.6425781797689,1.13489645121787,"A",4.5942152379128,0.558502056185021,0.0101101517323922,0.57206534410281,9783.28382233187,3.05568598483119,34.9283813025493
"596",3,1,1,3,1,98.9104838848333,0.000102215168051993,1.74805205438259,13.6425781797689,1.13489645121787,"A",4.5942152379128,0.558502056185021,0.0101101517323922,0.57206534410281,9783.28382233187,3.05568598483119,34.9283813025493
"597",4,1,1,1,3,87.5059654387998,0.000130594437362411,2.1889650572214,13.6428346842909,1.13490461664304,"A",4.47170696748309,0.783428855517657,0.0114277923223347,0.456836894997934,7657.29398737643,4.79156802173629,35.1317254290103
"598",2,1,1,3,1,108.771247298809,8.45223926704489e-05,1.37586597226846,13.6453057041815,1.13498326988147,"A",4.68924702834542,0.319083330892421,0.00919360607544444,0.726814980641791,11831.1842389387,1.89300717364623,35.2789773231924
"599",4,1,1,2,3,84.5408472934309,0.000139915815374864,2.32119296286165,13.6552467735233,1.13529955298626,"A",4.43723481748528,0.842081261648543,0.0118286015815423,0.430812955234521,7147.1548610912,5.38793677083844,35.2065426757543
"600",1,2,1,3,3,60.7976169644646,0.000270537134786111,4.09464666818331,13.686609680991,1.13629588208676,"A",4.10755059354058,1.40968042986646,0.0164480130953897,0.244221316522941,3696.35022855775,16.7661313372647,35.2740744456756
"601",3,1,1,2,2,60.7976169644646,0.000270537134786111,4.09464666818331,13.686609680991,1.13629588208676,"A",4.10755059354058,1.40968042986646,0.0164480130953897,0.244221316522941,3696.35022855775,16.7661313372647,35.2740744456756
"602",4,1,1,1,3,68.2080231176522,0.000214945855184667,3.3824276083007,13.6961748630651,1.13659929213298,"A",4.22256219895155,1.21859367900103,0.0146610318594793,0.295645647388265,4652.33441761818,11.4408165253948,35.3340649627409
"603",4,1,1,1,1,75.0073868277214,0.000177742763915566,3.26982898102238,13.6991513442473,1.13669366365813,"A",4.31758659972267,1.18473768415997,0.0133320202488432,0.30582639208468,5626.10807872343,10.6917815651339,36.0938770185219
"604",1,2,1,3,1,85.1805343328306,0.000137822232304491,3.47459039526615,13.7029198239706,1.13681311666949,"A",4.44477293746002,1.24547660020346,0.0117397713906401,0.28780370813274,7255.72342922653,12.0727784148758,36.8999211988918
"605",3,1,1,2,3,85.1805343328306,0.000137822232304491,3.47459039526615,13.7029198239706,1.13681311666949,"A",4.44477293746002,1.24547660020346,0.0117397713906401,0.28780370813274,7255.72342922653,12.0727784148758,36.8999211988918
"606",4,1,1,1,2,108.025278331142,8.56937626076534e-05,0.813531471510654,13.7034961704203,1.1368313827633,"A",4.68236525835846,-0.20637066651861,0.00925709255693457,1.22920874608955,11669.4607585207,0.66183345513829,35.8831908094977
"607",2,1,1,2,1,96.4470047924441,0.0001075034767867,1.6978766198196,13.7047611810086,1.13687147193142,"A",4.56899368435885,0.529378423187656,0.0103683883408512,0.588970946608741,9302.02473343374,2.88278501613003,35.0374047206525
"608",2,1,1,1,2,61.2618036907733,0.000266452893893985,3.962199680823,13.7292454678381,1.13764666992731,"A",4.11515654417676,1.37679934600259,0.0163233848785718,0.252385058945915,3753.00859144685,15.6990263107139,34.9431821079667
"609",4,1,1,1,2,89.0437342089136,0.000126122703285323,1.98731294393165,13.7442026745515,1.13811955072104,"A",4.48912764464263,0.686783446856332,0.011230436469048,0.503192012638747,7928.78660186765,3.94941273711828,35.1229774513643
"610",4,1,2,2,2,65.2791082238012,0.000234666758403511,4.38824935833332,13.7454543134064,1.13815909867529,"A",4.17867204977518,1.47893036813049,0.0153188367183514,0.227881307177996,4261.36197049475,19.2567324309128,38.3203889442353
"611",2,1,1,2,3,85.3678496128168,0.000137218073080326,3.52557978687301,13.7455215018297,1.13816122152183,"A",4.44696956167857,1.26004490128465,0.0117140118268818,0.28364129035552,7287.6697475165,12.4297128336075,37.0409256363726
"612",1,2,1,3,1,84.6002783841652,0.00013971930470278,2.95244003309729,13.7584644682825,1.13856996659107,"A",4.43793755719973,1.08263195833182,0.0118202920734971,0.338702899564378,7157.20710267825,8.71690214903553,35.7769578718535
"613",3,1,1,1,2,84.6002783841652,0.00013971930470278,2.95244003309729,13.7584644682825,1.13856996659107,"A",4.43793755719973,1.08263195833182,0.0118202920734971,0.338702899564378,7157.20710267825,8.71690214903553,35.7769578718535
"614",4,1,2,1,3,78.7579755034534,0.000161217028498514,2.89669797885505,13.7659109042551,1.13880495438555,"A",4.36637954881198,1.06357146028208,0.0126971267812255,0.345220664114683,6202.81870540256,8.39085918070293,35.6300732208646
"615",2,1,2,3,2,62.807894153604,0.000253496247624173,4.75273777471478,13.7882248200678,1.13950835606162,"A",4.14008076865705,1.55872082563123,0.0159215654891149,0.210405043871795,3944.83156801032,22.5885163552008,39.4360180962223
"616",4,2,1,1,3,63.1208066125203,0.000250989133907043,4.0207280351476,13.790163650692,1.13956942006786,"A",4.14505045548829,1.39146298950426,0.0158426365831904,0.248711176497987,3984.23622741519,16.1662539326219,35.9336591227751
"617",2,1,1,3,2,84.7935937165171,0.000139082957223824,2.96481487268021,13.8009499870366,1.13990898204818,"A",4.44021999414834,1.08681459295577,0.0117933437677286,0.337289187670593,7189.95353536177,8.79012722926577,35.7942453884939
"618",4,1,2,1,2,61.1810603825274,0.000267156656943573,4.51076285212927,13.8057452484929,1.14005985527606,"A",4.11383767074855,1.50646628602446,0.0163449275600589,0.221691991528209,3743.12214953046,20.3469815081494,37.4199569896313
"619",4,1,2,2,2,68.987689975227,0.000210114872468231,3.96475988529971,13.8115323773889,1.14024186584325,"A",4.23392808252486,1.37744529469057,0.0144953396810227,0.252222083790682,4759.30136811804,15.7193209480818,37.3845269220046
"620",1,1,1,2,1,80.0311235096284,0.000156128494701448,2.72614587912383,13.8130753099462,1.14029037962515,"A",4.38241560288629,1.00288884582778,0.012495138842824,0.366818227761676,6404.9807302134,7.43187135426384,35.4535105894237
"621",4,1,1,1,1,71.2439413204384,0.000197017192222705,3.62399005363998,13.8167410297985,1.14040561759082,"A",4.26610978143405,1.28757564359639,0.0140362812818319,0.27593894718215,5075.69917487007,13.1333039088815,36.5940488095048
"622",3,2,1,3,3,101.943996284288,9.62225122186574e-05,1.92588072921482,13.82308221814,1.1406048911628,"A",4.62442360646142,0.655383384778657,0.00980930742808367,0.519242954576787,10392.5783784109,3.70901658316101,34.7651758154604
"623",2,1,1,3,2,70.4885917731705,0.000201262253651928,3.24075815509374,13.8306764837009,1.14084342276682,"A",4.25545087790387,1.17580730091658,0.0141866928370191,0.308569770449617,4968.64157016468,10.5025134198066,35.4478177250473
"624",2,1,1,1,2,64.1106744786125,0.000243298430962198,4.09879852981147,13.8359517817692,1.14100903983061,"A",4.16061087858978,1.41069388925581,0.0155980265085747,0.243973933514121,4110.17858210262,16.8001493879847,36.6120724767999
"625",4,1,2,1,2,67.8129644232572,0.000217457574833545,3.89040819597845,13.8537721915105,1.14156804191325,"A",4.21675339234922,1.35851408682392,0.014746442785755,0.257042436069744,4598.59814386995,15.1352759313363,36.840299874847
"626",4,1,1,1,1,86.4778266494133,0.0001337181831432,2.76036539683616,13.9004151633079,1.14302777150885,"A",4.45988804176416,1.01536306112428,0.0115636578617322,0.362270879480726,7478.41450200598,7.61961712405045,35.4821800964586
"627",4,1,1,1,1,81.2805027081189,0.00015136561786883,2.92954323581282,13.9137130431694,1.14344304221171,"A",4.39790616870424,1.07484651866247,0.0123030735131036,0.341350142157074,6606.52012048452,8.58222357049665,35.742502653263
"628",1,2,1,3,2,63.3850479870536,0.000248900834728495,4.20229091898714,13.9363547731025,1.14414919349307,"A",4.14922799746311,1.43562983348348,0.0157765913532834,0.237965438204603,4017.66430832109,17.6592489678018,36.8078600456014
"629",3,1,1,1,2,63.3850479870536,0.000248900834728495,4.20229091898714,13.9363547731025,1.14414919349307,"A",4.14922799746311,1.43562983348348,0.0157765913532834,0.237965438204603,4017.66430832109,17.6592489678018,36.8078600456014
"630",4,2,1,3,2,86.5351016646169,0.000133541233528801,1.97716324412749,13.938178051329,1.14420600805415,"A",4.46055013121439,0.681663112417207,0.0115560042198331,0.505775131603407,7488.32382010558,3.90917449392874,35.1938379900121
"631",4,1,2,2,2,71.3538562606807,0.000196410681095236,3.83166515279818,13.9551218754813,1.14473363370304,"A",4.26765138956369,1.34329947445296,0.0140146595069319,0.260983139215524,5091.37280326988,14.6816578431679,37.3086185617774
"632",4,1,1,1,3,74.1993345736751,0.000181635184331125,3.77594964683366,13.9607636767337,1.14490917555935,"A",4.30675518212335,1.3286519131397,0.0134772098125363,0.264834040050972,5505.54125117618,14.2577957354232,37.4735351230324
"633",1,2,1,3,1,79.0908507415182,0.000159862833314731,2.06666170860468,13.9672638001569,1.14511133575758,"A",4.37059720109907,0.725934604317807,0.0126436874888116,0.483872128581294,6255.36267101711,4.27109061781282,35.1508849476951
"634",3,1,1,1,3,79.0908507415182,0.000159862833314731,2.06666170860468,13.9672638001569,1.14511133575758,"A",4.37059720109907,0.725934604317807,0.0126436874888116,0.483872128581294,6255.36267101711,4.27109061781282,35.1508849476951
"635",4,1,1,3,1,71.7155661568037,0.000194434414845792,3.3617018919359,13.9738735723457,1.14531680968682,"A",4.27270782525317,1.21244736119657,0.0139439741410328,0.297468375288961,5143.12242919089,11.3010396102454,35.9294203410236
"636",4,1,1,2,1,63.5422535373964,0.000247670781092085,3.99090071468453,14.0078278998954,1.1463707973683,"A",4.15170509464928,1.38401694845435,0.0157375595659583,0.25057000198489,4037.61798461077,15.9272885144695,35.9685223981966
"637",2,1,1,3,3,79.3444894539658,0.000158842407195385,1.97215334909841,14.0093126621677,1.14641682805162,"A",4.37379899848614,0.679126016391528,0.0126032697025567,0.507059960858095,6295.54800671049,3.88938883236007,35.1872743847297
